,Unnamed: 0,language,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,photos,hashtags,link,retweet,quote_url,video,Cleaned Tweets,Cleaned Tweets Further,Location Name,category
837,837,en,1.38237e+18,1.38237e+18,2021-04-14 21:52:10 India Standard Time,14-04-2021,21:52:10,530,1.10737e+18,xy5z89,Xy5Z89🇩🇪🇪🇺,,"🇨🇴#Colombia #Villavicencio #Floods  In the Colombian city of Villavicencio, flash floods were triggered by heavy rain. Heavy rains began to fall on April 11, causing significant flooding in Villavicencio. According to the local government, 200 families were affected.  https://t.co/CI1LHpOpmn",[],['https://pbs.twimg.com/media/Ey8o6Q0W8AMam5V.jpg'],"['colombia', 'villavicencio', 'floods']",https://twitter.com/Xy5Z89/status/1382368593887760386,False,,1,"🇨🇴colombia villavicencio floods in the colombian city of villavicencio, flash floods were triggered by heavy rain. heavy rains began to fall on april 11, causing significant flooding in villavicencio. according to the local government, 200 families were affected.",  colombia villavicencio floods in the colombian city of villavicencio  flash floods were triggered by heavy rain  heavy rains began to fall on april 11  causing significant flooding in villavicencio  according to the local government  200 families were affected ,[],flood
838,838,en,1.38236e+18,1.38236e+18,2021-04-14 21:05:04 India Standard Time,14-04-2021,21:05:04,530,4268277975.0,joneakes,Jon Eakes,,With the arrival of #spring often comes #floods. Check out these #ecofriendly sandless sandbags that you can keep on hand to protect your home should a flood be on the rise.  https://t.co/pYaZwVTtHF  https://t.co/77Yb6x8GFF,['https://buff.ly/2xlJ5mi'],['https://pbs.twimg.com/media/Ey8eIQhWEAAT7qf.png'],"['spring', 'floods', 'ecofriendly']",https://twitter.com/JonEakes/status/1382356739694149635,False,,1,with the arrival of spring often comes floods. check out these ecofriendly sandless sandbags that you can keep on hand to protect your home should a flood be on the rise.,with the arrival of spring often comes floods  check out these ecofriendly sandless sandbags that you can keep on hand to protect your home should a flood be on the rise ,[],flood
839,839,en,1.38235e+18,1.38235e+18,2021-04-14 20:36:33 India Standard Time,14-04-2021,20:36:33,530,1696723292.0,texascfm,TFMA,,"2021 TFMA Annual Meeting with Michael Moya, PE, CFM with Halff and Ataul Hannan, PE, CFM with HCFCD in Houston. #tfma #floodandcoast #floods  https://t.co/rWJCDMIBFd",[],['https://pbs.twimg.com/media/Ey8XmSeUUAQEgoB.jpg'],"['tfma', 'floodandcoast', 'floods']",https://twitter.com/TexasCFM/status/1382349561985867776,False,,1,"2021 tfma annual meeting with michael moya, pe, cfm with halff and ataul hannan, pe, cfm with hcfcd in houston. tfma floodandcoast floods",2021 tfma annual meeting with michael moya  pe  cfm with halff and ataul hannan  pe  cfm with hcfcd in houston  tfma floodandcoast floods,['houston'],none
840,840,en,1.38235e+18,1.38235e+18,2021-04-14 20:30:27 India Standard Time,14-04-2021,20:30:27,530,1.01167e+18,iereporter,Indiana Environmental Reporter,,House amendment pares down #wetland protections   https://t.co/u1aVI4esVY  #iereporter #Indiana #Hoosiers #environmentalnews #environment #floods #wildlife #water #naturalresources  https://t.co/mvAmGKYv0U,['http://ow.ly/vP9e50EooA8'],['https://pbs.twimg.com/media/Ey8WNOEWQAI5NY0.jpg'],"['wetland', 'iereporter', 'indiana', 'hoosiers', 'environmentalnews', 'environment', 'floods', 'wildlife', 'water', 'naturalresources']",https://twitter.com/IEReporter/status/1382348028166737923,False,,1,house amendment pares down wetland protections iereporter indiana hoosiers environmentalnews environment floods wildlife water naturalresources,house amendment pares down wetland protections iereporter indiana hoosiers environmentalnews environment floods wildlife water naturalresources,[],none
841,841,en,1.38232e+18,1.38232e+18,2021-04-14 18:40:15 India Standard Time,14-04-2021,18:40:15,530,494134556.0,nrcan,Natural Resources,,"As frozen rivers thaw in the spring, big chunks of ice can cause dangerous ice jams and #floods.   Find active and historical maps of ice breakup in 🇨🇦 on @OpenGovCan:  https://t.co/pVAQL7sJQc  #RemoteSensing #Maps  https://t.co/EyUJcDtFmH",['http://ow.ly/XmM950El2Zr'],['https://pbs.twimg.com/media/Ey78-4AWQAEcxt7.png'],"['floods', 'remotesensing', 'maps']",https://twitter.com/NRCan/status/1382320294073925636,False,,1,"as frozen rivers thaw in the spring, big chunks of ice can because dangerous ice jams and floods. find active and historical maps of ice breakup in 🇨🇦 on remotesensing maps",as frozen rivers thaw in the spring  big chunks of ice can because dangerous ice jams and floods  find active and historical maps of ice breakup in    on remotesensing maps,[],flood
842,842,en,1.38224e+18,1.38224e+18,2021-04-14 13:32:41 India Standard Time,14-04-2021,13:32:41,530,1246241095.0,laststraw13,Jack Daw,,"#humanextinction within 30 years, #overpopulation #climatechange #massextinction #deforestation #oceanpollution #soilerosion #airpollution #droughts #floods #heatwaves living in the end times. #wednesdaythought  https://t.co/y9yn4HsdJY",[],['https://pbs.twimg.com/media/Ey62laZWQAIwcrY.jpg'],"['humanextinction', 'overpopulation', 'climatechange', 'massextinction', 'deforestation', 'oceanpollution', 'soilerosion', 'airpollution', 'droughts', 'floods', 'heatwaves', 'wednesdaythought']",https://twitter.com/laststraw13/status/1382242893130313730,False,,1,"humanextinction within 30 years, overpopulation climatechange massextinction deforestation oceanpollution soilerosion airpollution droughts floods heatwaves living in the end times. wednesdaythought",humanextinction within 30 years  overpopulation climatechange massextinction deforestation oceanpollution soilerosion airpollution droughts floods heatwaves living in the end times  wednesdaythought,[],none
843,843,en,1.38224e+18,1.38224e+18,2021-04-14 13:04:13 India Standard Time,14-04-2021,13:04:13,530,605398694.0,icpac_igad,ICPAC,,ℹ️ Does warmer atmosphere hold more water leading to #heavyrains 🌧️and #floods?    Read details and more on our news in brief compiled from #EastAfrica region.   ▶️ https://t.co/EgWtFWKqyJ  📷UN Photo  https://t.co/LxUE3Hq7BH,['http://bit.ly/32agaNL'],['https://pbs.twimg.com/media/Ey6wED6WQAcyVOc.jpg'],"['heavyrains', 'floods', 'eastafrica']",https://twitter.com/icpac_igad/status/1382235731658215429,False,,1,ℹ️ does warmer atmosphere hold more water leading to heavyrains 🌧️and floods? read details and more on our news in brief compiled from eastafrica region. ▶️ 📷un photo,   does warmer atmosphere hold more water leading to heavyrains   and floods  read details and more on our news in brief compiled from eastafrica region      un photo,[],none
844,844,en,1.38221e+18,1.38221e+18,2021-04-14 11:10:32 India Standard Time,14-04-2021,11:10:32,530,3592336280.0,syedakbartoi,Syed Akbar,,"80% of Old Hyderabad households lost property, jobs due to Covid-19 &amp; floods, finds survey #Hyderabad #COVID19India #survey #HyderabadRains #floods   https://t.co/WLjZnFiT0Z via @timesofindia",['http://toi.in/UHr42Z73/a24gk'],[],"['hyderabad', 'covid19india', 'survey', 'hyderabadrains', 'floods']",https://twitter.com/SyedAkbarTOI/status/1382207121538764804,False,,0,"80% of old hyderabad households lost property, jobs due to covid-19 &amp; floods, finds survey hyderabad covid19india survey hyderabadrains floods via",80  of old hyderabad households lost property  jobs due to covid 19  amp  floods  finds survey hyderabad covid19india survey hyderabadrains floods via,[],none
845,845,en,1.3822e+18,1.3822e+18,2021-04-14 10:27:53 India Standard Time,14-04-2021,10:27:53,530,1.35466e+18,theproptribune,The Property Tribune,,@NSW_FairTrading has warned scammers may target those hit by extensive flooding last month #floods #repairs   https://t.co/wcpWk4k00e  https://t.co/xgKT2SP4dp,['https://thepropertytribune.com.au/media/fair-trading-nsw-warns-scammers-targeting-flooded-communities/?&utm_source=twitter.com&utm_medium=referral&utm_content=nsw-floods&utm_campaign=organic'],['https://pbs.twimg.com/media/Ey6MSkvXIAARkXk.jpg'],"['floods', 'repairs']",https://twitter.com/ThePropTribune/status/1382196387790602240,False,,1,has warned scammers may target those hit by extensive flooding last month floods repairs,has warned scammers may target those hit by extensive flooding last month floods repairs,[],none
846,846,en,1.38217e+18,1.38217e+18,2021-04-14 08:57:33 India Standard Time,14-04-2021,08:57:33,530,23484619.0,pdjmoo,pdjmoo,,"🆘 Drought Is Consuming the Western U.S., but #Water Technologies May Offer Lifelines. Eternal #droughts and biblical #floods have gained intensity last century. #ClimateChange projections for region from Texas to California present a stark water picture  https://t.co/d4fR8lzSwe",['https://www.triplepundit.com/story/2021/drought-water-technologies/721026'],[],"['water', 'droughts', 'floods', 'climatechange']",https://twitter.com/pdjmoo/status/1382173655543676930,False,,0,"🆘 drought is consuming the western you.s., but water technologies may offer lifelines. eternal droughts and biblical floods have gained intensity last century. climatechange projections for region from texas to california present a stark water picture",  drought is consuming the western you s   but water technologies may offer lifelines  eternal droughts and biblical floods have gained intensity last century  climatechange projections for region from texas to california present a stark water picture,['california'],flood_drought
847,847,en,1.38215e+18,1.38215e+18,2021-04-14 07:19:13 India Standard Time,14-04-2021,07:19:13,530,1462631616.0,johnwturnbull,Marine Explorer,,"Before &amp; After the Floods #marineexplorer #scicomm  The top shot is a grab from a video at Fairlight, #SydneyHarbour, in early 2020. The bottom is the same site today, after the #floods. The kelp has been replaced by filamentous &amp; red algae, &amp; urchins.   https://t.co/N3rZjaiuiU",['https://flic.kr/p/2kSNgDm'],[],"['marineexplorer', 'scicomm', 'sydneyharbour', 'floods']",https://twitter.com/johnwturnbull/status/1382148908747350018,False,,0,"before &amp; after the floods marineexplorer scicomm the top shot is a grab from a video at fairlight, sydneyharbour, in early 2020. the bottom is the same site today, after the floods. the kelp has been replaced by filamentous &amp; red algae, &amp; urchins.",before  amp  after the floods marineexplorer scicomm the top shot is a grab from a video at fairlight  sydneyharbour  in early 2020  the bottom is the same site today  after the floods  the kelp has been replaced by filamentous  amp  red algae   amp  urchins ,[],flood
848,848,en,1.38215e+18,1.38215e+18,2021-04-14 07:14:32 India Standard Time,14-04-2021,07:14:32,530,264558980.0,robertolaprade,Robert Laprade,,"""This is a race against time. The longer people have to stay in these temporary shelters, the higher the risk of a mass outbreak.” @cvtl_tl Red Cross Timor Leste leader says about people forced to flee homes due to recent #floods. #TimorLeste @IFRCAsiaPacific #COVID19",[],[],"['floods', 'timorleste', 'covid19']",https://twitter.com/robertolaprade/status/1382147731540484097,False,,0,"""this is a race against time. the longer people have to stay in these temporary shelters, the higher the risk of a mass outbreak.” red cross timor leste leader says about people forced to flee homes due to recent floods. timorleste covid19", this is a race against time  the longer people have to stay in these temporary shelters  the higher the risk of a mass outbreak   red cross timor leste leader says about people forced to flee homes due to recent floods  timorleste covid19,[],none
849,849,en,1.38214e+18,1.38214e+18,2021-04-14 06:51:38 India Standard Time,14-04-2021,06:51:38,530,1.30093e+18,dradedekorkut,Dr Aysin Dedekorkut-Howes,,Here's more on the floodplain debate... #climateadaptation #floods   https://t.co/CFCsEkYvCK,['https://www.facebook.com/7NEWSGoldCoast/videos/908526693273609/'],[],"['climateadaptation', 'floods']",https://twitter.com/DrADedekorkut/status/1382141968331927552,False,,0,here is more on the floodplain debate... climateadaptation floods,here is more on the floodplain debate    climateadaptation floods,[],none
850,850,en,1.38214e+18,1.38214e+18,2021-04-14 06:49:06 India Standard Time,14-04-2021,06:49:06,530,1.30093e+18,dradedekorkut,Dr Aysin Dedekorkut-Howes,,"Gold Coast is debating whether to build up or out, at the same time developers are pushing for opening up the floodplains to development. What do you think? #climateadaptation #floods   https://t.co/jEGd8hmkjI",['https://www.facebook.com/130736376939223/videos/272876751050805/'],[],"['climateadaptation', 'floods']",https://twitter.com/DrADedekorkut/status/1382141327526166529,False,,0,"gold coast is debating whether to build up or out, at the same time developers are pushing for opening up the floodplains to development. what do you think? climateadaptation floods",gold coast is debating whether to build up or out  at the same time developers are pushing for opening up the floodplains to development  what do you think  climateadaptation floods,[],none
851,851,en,1.3821e+18,1.3821e+18,2021-04-14 04:05:23 India Standard Time,14-04-2021,04:05:23,530,293756094.0,gorman_mary,Mary Gorman,,"How many #wildfires #floods, #hurricanes, #extinct #species, #deaths &amp; suffering will it take 2 wake up humanity ⁦@JustinTrudeau⁩ #pandemic #p2 #oilandgas #ottpoli #abpoli #nspoli #nlpoli  https://t.co/4Nbqcyt3v2",['https://breachmedia.ca/oil-lobby-trudeau-government-formed-secretive-committee-during-pandemic/'],[],"['wildfires', 'floods', 'hurricanes', 'extinct', 'species', 'deaths', 'pandemic', 'p2', 'oilandgas', 'ottpoli', 'abpoli', 'nspoli', 'nlpoli']",https://twitter.com/gorman_mary/status/1382100127448436736,False,,0,"how many wildfires floods, hurricanes, extinct species, deaths &amp; suffering will it take 2 wake up humanity ⁦ pandemic p2 oilandgas ottpoli abpoli nspoli nlpoli",how many wildfires floods  hurricanes  extinct species  deaths  amp  suffering will it take 2 wake up humanity   pandemic p2 oilandgas ottpoli abpoli nspoli nlpoli,[],none
852,852,en,1.38204e+18,1.38204e+18,2021-04-13 23:59:01 India Standard Time,13-04-2021,23:59:01,530,1.33464e+18,unbelievableev1,Unbelievable Events,,"Heavy rains cause flooding in Granada, Colombia  https://t.co/DW8l3HkOtz  #granada #colombia #floods #meta #granadameta #flooding #disaster  https://t.co/Av44APQG0J",['http://bit.ly/3g75EPv'],[],"['granada', 'colombia', 'floods', 'meta', 'granadameta', 'flooding', 'disaster']",https://twitter.com/UnbelievableEv1/status/1382038127678738443,False,,1,"heavy rains because flooding in granada, colombia granada colombia floods meta granadameta flooding disaster",heavy rains because flooding in granada  colombia granada colombia floods meta granadameta flooding disaster,[],flood
853,853,en,1.38202e+18,1.38202e+18,2021-04-13 23:00:20 India Standard Time,13-04-2021,23:00:20,530,176179746.0,drlouiseslater,Louise Slater,,"We are getting excited about our upcoming #vEGU21 session on Hydrological Extremes, and we hope you will join us for a full day on #droughts and #floods!   https://t.co/thZgYslgxh  @EuroGeosciences @EGU_HS #Hydrology @AnneVanLoon @ilapros @LenaMerete &amp; G.Laaha  https://t.co/NODLwHZqem",['https://meetingorganizer.copernicus.org/EGU21/session/39647'],['https://pbs.twimg.com/media/Ey3tkL3XAAM8kVO.jpg'],"['vegu21', 'droughts', 'floods', 'hydrology']",https://twitter.com/DrLouiseSlater/status/1382023362298404864,False,,1,"we are getting excited about our upcoming vegu21 session on hydrological extremes, and we hope you will join us for a full day on droughts and floods! hydrology &amp; g.laaha",we are getting excited about our upcoming vegu21 session on hydrological extremes  and we hope you will join us for a full day on droughts and floods  hydrology  amp  g laaha,[],none
854,854,en,1.382e+18,1.382e+18,2021-04-13 21:26:07 India Standard Time,13-04-2021,21:26:07,530,1.27044e+18,ploverrovers,Plover Rovers,,"Join us tonight at 7 as @FloodingCoastal presents her MSc thesis on ""Quantifying linkages between coastal flooding human health and mental wellbeing in Wales"" #climatechange #sealevelrise #floods #resilience #community #globalwarming #extremeweather #environment #ourclimatefuture  https://t.co/lrgmw0YHiz",[],['https://pbs.twimg.com/media/Ey3YfsTWgAIdH_m.jpg'],"['climatechange', 'sealevelrise', 'floods', 'resilience', 'community', 'globalwarming', 'extremeweather', 'environment', 'ourclimatefuture']",https://twitter.com/PloverRovers/status/1381999651784695809,False,,1,"join us tonight at 7 as presents her msc thesis on ""quantifying linkages between coastal flooding human health and mental wellbeing in wales"" climatechange sealevelrise floods resilience community globalwarming extremeweather environment ourclimatefuture",join us tonight at 7 as presents her msc thesis on  quantifying linkages between coastal flooding human health and mental wellbeing in wales  climatechange sealevelrise floods resilience community globalwarming extremeweather environment ourclimatefuture,[],none
855,855,en,1.38193e+18,1.38193e+18,2021-04-13 16:35:47 India Standard Time,13-04-2021,16:35:47,530,106504800.0,nordicgeo,Nordic Geospatial 🌍,,#AI for #Floods 🌊 &amp; bravo 👏 @UNOSAT @PDC_Global @UNITAR @mkumamotoENG @ErinHughey @pkaretji @thamrinf @HOTOSM_ID @petabencana @DirectRelief @NetHope_org @floodalliance,[],[],"['ai', 'floods']",https://twitter.com/nordicgeo/status/1381926585276637186,False,https://twitter.com/UNGlobalPulse/status/1381896505108410371,0,ai for floods 🌊 &amp; bravo 👏,ai for floods    amp  bravo  ,[],none
856,856,en,1.38193e+18,1.38193e+18,2021-04-13 16:31:05 India Standard Time,13-04-2021,16:31:05,530,24146452.0,wileyearthspace,Wiley Earth and Space Science,,#OpenAccess paper looks at impact of #morphodynamics and storm #floods on pore water flow and transport in the subterranean estuary.  Read it in @HydroProcesses.  https://t.co/bxnIGI6eLx  https://t.co/stWvJJBLTa,['http://ow.ly/q0f450E02r6'],['https://pbs.twimg.com/media/Ey2V1FjXAAQTSxT.jpg'],"['openaccess', 'morphodynamics', 'floods']",https://twitter.com/wileyearthspace/status/1381925401606389762,False,,1,openaccess paper looks at impact of morphodynamics and storm floods on pore water flow and transport in the subterranean estuary. read it in,openaccess paper looks at impact of morphodynamics and storm floods on pore water flow and transport in the subterranean estuary  read it in,[],none
857,857,en,1.38191e+18,1.38191e+18,2021-04-13 15:24:43 India Standard Time,13-04-2021,15:24:43,530,1.29074e+18,floodcontrolint,floodcontrolint,,"We're delighted to be the Bronze Sponsor of the @ncedigital 'The Future of Floods' conference, which takes place (virtually) on 24 Jun 2021.  To find out more, or to book your ticket, visit -  https://t.co/ig5ruIM22W  #floods #futureoffloods #flooding #floodprotection #conference",['https://floods.newcivilengineer.com/'],[],"['floods', 'futureoffloods', 'flooding', 'floodprotection', 'conference']",https://twitter.com/floodcontrolint/status/1381908698797314056,False,,0,"we are delighted to be the bronze sponsor of the 'the future of floods' conference, which takes place (virtually) on 24 jun 2021. to find out more, or to book your ticket, visit - floods futureoffloods flooding floodprotection conference",we are delighted to be the bronze sponsor of the  the future of floods  conference  which takes place  virtually  on 24 jun 2021  to find out more  or to book your ticket  visit   floods futureoffloods flooding floodprotection conference,[],none
858,858,en,1.3819e+18,1.3819e+18,2021-04-13 14:46:45 India Standard Time,13-04-2021,14:46:45,530,3525735681.0,labourhiston,"Labour Histon, Impington & Orchard Park",,"We live in one of the driest regions, we must use water wisely and tackle #floods caused by the #ClimateCrisis. The Mayor of the Combined Authority can lead on this and Dr Nik Johnson will.  You have two votes. First choice for Dr Nik and then second as a tactical vote.  https://t.co/dMFYFivqjx",[],['https://pbs.twimg.com/media/Ey19HuRWUAg8O2G.jpg'],"['floods', 'climatecrisis']",https://twitter.com/labourhiston/status/1381899144114081794,False,,1,"we live in one of the driest regions, we must use water wisely and tackle floods caused by the climatecrisis. the mayor of the combined authority can lead on this and dr nik johnson will. you have two votes. first choice for dr nik and then second as a tactical vote.",we live in one of the driest regions  we must use water wisely and tackle floods caused by the climatecrisis  the mayor of the combined authority can lead on this and dr nik johnson will  you have two votes  first choice for dr nik and then second as a tactical vote ,[],none
859,859,en,1.3819e+18,1.3819e+18,2021-04-13 14:31:22 India Standard Time,13-04-2021,14:31:22,530,101735761.0,srinu1966,NOMULA SRINIVAS RAO,,I feel all these are as a result of #climatechange and we need #ClimateAction and nation after nation facing #ClimateCrisis #stroms #Snowdrop #floods #forestfire and all these are cumulative effect of our destruction habits let’s act now and save #planet for #future generations.,[],[],"['climatechange', 'climateaction', 'climatecrisis', 'stroms', 'snowdrop', 'floods', 'forestfire', 'planet', 'future']",https://twitter.com/srinu1966/status/1381895274759561221,False,https://twitter.com/9NewsAUS/status/1381893527278383104,0,i feel all these are as a result of climatechange and we need climateaction and nation after nation facing climatecrisis stroms snowdrop floods forestfire and all these are cumulative effect of our destruction habits let us act now and save planet for future generations.,i feel all these are as a result of climatechange and we need climateaction and nation after nation facing climatecrisis stroms snowdrop floods forestfire and all these are cumulative effect of our destruction habits let us act now and save planet for future generations ,[],none
860,860,en,1.38186e+18,1.38186e+18,2021-04-13 11:57:31 India Standard Time,13-04-2021,11:57:31,530,42669498.0,opinionexpress,Opinion Express,,#CycloneSeroja: The death toll from the floods and landslides triggered by tropical cyclone Seroja in Indonesia's East Nusa Tenggara province has increased to 179 with 45 still missing. #Cyclone #Floods #Indonesia #IndonesiaCyclone   https://t.co/aeoMLy3fkl,['https://opinionexpress.in/cyclone-related-deaths-in-indonesia-reach-179'],[],"['cycloneseroja', 'cyclone', 'floods', 'indonesia', 'indonesiacyclone']",https://twitter.com/OpinionExpress/status/1381856556518531074,False,,0,cycloneseroja: the death toll from the floods and landslides triggered by tropical cyclone seroja in indonesia's east nusa tenggara province has increased to 179 with 45 still missing. cyclone floods indonesia indonesiacyclone,cycloneseroja  the death toll from the floods and landslides triggered by tropical cyclone seroja in indonesia s east nusa tenggara province has increased to 179 with 45 still missing  cyclone floods indonesia indonesiacyclone,[],flood
861,861,en,1.38184e+18,1.38184e+18,2021-04-13 11:08:35 India Standard Time,13-04-2021,11:08:35,530,631908927.0,newskarnataka,News Karnataka,,Cyclone-related deaths in Indonesia reach 179  https://t.co/sV52PgNv0Z #floods #landslides  https://t.co/CVWsNGnYJv,['http://dlvr.it/RxY24B'],['https://pbs.twimg.com/media/Ey1MA72U4AAjrSK.png'],"['floods', 'landslides']",https://twitter.com/Newskarnataka/status/1381844241815461889,False,,1,cyclone-related deaths in indonesia reach 179 floods landslides,cyclone related deaths in indonesia reach 179 floods landslides,[],flood
862,862,en,1.38184e+18,1.38184e+18,2021-04-13 10:57:38 India Standard Time,13-04-2021,10:57:38,530,141584822.0,ians_india,IANS Tweets,,"The death toll from the #floods and #landslides triggered by tropical cyclone #Seroja in #Indonesia's East Nusa Tenggara province has increased to 179 with 45 still missing, the National Disaster Management Agency said (@BNPB_Indonesia).  https://t.co/WldjtUVUh6",[],['https://pbs.twimg.com/media/Ey1JdD4UYAAj9eW.jpg'],"['floods', 'landslides', 'seroja', 'indonesia']",https://twitter.com/ians_india/status/1381841486338121734,False,,1,"the death toll from the floods and landslides triggered by tropical cyclone seroja in indonesia's east nusa tenggara province has increased to 179 with 45 still missing, the national disaster management agency said (",the death toll from the floods and landslides triggered by tropical cyclone seroja in indonesia s east nusa tenggara province has increased to 179 with 45 still missing  the national disaster management agency said  ,[],flood
863,863,en,1.38184e+18,1.38184e+18,2021-04-13 10:37:13 India Standard Time,13-04-2021,10:37:13,530,481839331.0,hokkaidouni,Hokkaido University,,"#HokkaidoUniversity researchers have clarified different causes of past #glacial #river #floods in the far north of #Greenland, and what it means for the region’s residents as the climate changes.  Read more on our website 👇  #climatechange #globalwarming #research #北海道大学",[],[],"['hokkaidouniversity', 'glacial', 'river', 'floods', 'greenland', 'climatechange', 'globalwarming', 'research', '北海道大学']",https://twitter.com/HokkaidoUni/status/1381836348621955078,False,,0,"hokkaidouniversity researchers have clarified different causes of past glacial river floods in the far north of greenland, and what it means for the region’s residents as the climate changes. read more on our website 👇 climatechange globalwarming research 北海道大学",hokkaidouniversity researchers have clarified different causes of past glacial river floods in the far north of greenland  and what it means for the region s residents as the climate changes  read more on our website   climatechange globalwarming research      ,[],flood
864,864,en,1.38183e+18,1.38183e+18,2021-04-13 10:06:36 India Standard Time,13-04-2021,10:06:36,530,3301926908.0,gridpointwx,GridPointWeather,,Coastal #FLOODS prompt voluntary evacuations in New Jersey  https://t.co/2DV45EOdxD,['http://gpwx.news/lwy7u'],[],['floods'],https://twitter.com/gridpointwx/status/1381828645048754177,False,,0,coastal floods prompt voluntary evacuations in new jersey,coastal floods prompt voluntary evacuations in new jersey,[],flood
865,865,en,1.38183e+18,1.38183e+18,2021-04-13 10:06:17 India Standard Time,13-04-2021,10:06:17,530,3111226033.0,timmelino,Tim Melino,,Coastal #FLOODS prompt voluntary evacuations in New Jersey  https://t.co/UebCus0tIW #GPWX,['http://gpwx.news/lwy7u'],[],"['floods', 'gpwx']",https://twitter.com/TimMelino/status/1381828564312547328,False,,0,coastal floods prompt voluntary evacuations in new jersey gpwx,coastal floods prompt voluntary evacuations in new jersey gpwx,[],flood
866,866,en,1.38182e+18,1.38182e+18,2021-04-13 09:30:00 India Standard Time,13-04-2021,09:30:00,530,1.02668e+18,edwardandrewsau,Edward Andrews Au,,"Shoutout to all the #volunteers, #emergency and #military personnel cleaning up the recent #floods around #Australia. The hard work of our dedicated #publicsafety personnel is helping families recover in these unprecedented times.",[],[],"['volunteers', 'emergency', 'military', 'floods', 'australia', 'publicsafety']",https://twitter.com/EdwardAndrewsAu/status/1381819432117399553,False,,0,"shoutout to all the volunteers, emergency and military personnel cleaning up the recent floods around australia. the hard work of our dedicated publicsafety personnel is helping families recover in these unprecedented times.",shoutout to all the volunteers  emergency and military personnel cleaning up the recent floods around australia  the hard work of our dedicated publicsafety personnel is helping families recover in these unprecedented times ,[],flood
867,867,en,1.38181e+18,1.38181e+18,2021-04-13 09:10:34 India Standard Time,13-04-2021,09:10:34,530,7.8056e+17,untimorleste,🇺🇳 UN Timor-Leste 🇹🇱,,"#UNTimorLeste will continue supporting the #floods &amp; #COVID19 pandemic response. ""We are committed to supporting the Govt to address needs of affected people. Let’s keep #BuildingForwardBetter"", UN RC @RoyTrivedy said.  UN Quarterly Bulletin Mar 21  https://t.co/h4GyBcMDke  https://t.co/AUeW8Lxa9G",['https://timorleste.un.org/en/124545-un-news-bulletin-march-2021-edition'],['https://pbs.twimg.com/media/Ey0wuE8UYAAGi_K.jpg'],"['untimorleste', 'floods', 'covid19', 'buildingforwardbetter']",https://twitter.com/UNTimorLeste/status/1381814542359916546,False,,1,"untimorleste will continue supporting the floods &amp; covid19 pandemic response. ""we are committed to supporting the govt to address needs of affected people. let us keep buildingforwardbetter"", un rc said. un quarterly bulletin mar 21",untimorleste will continue supporting the floods  amp  covid19 pandemic response   we are committed to supporting the govt to address needs of affected people  let us keep buildingforwardbetter   un rc said  un quarterly bulletin mar 21,[],none
868,868,en,1.38176e+18,1.38176e+18,2021-04-13 05:45:09 India Standard Time,13-04-2021,05:45:09,530,251695880.0,dobrinich75,Dobrinich Channel,,#ThreeGorgesDam #MONSOONS  #Flood #Floods #flooding #ChinaLiedMillionsDied  #ChinaTHREE GORGES DAM! NEW FLOOD LOOMS?  https://t.co/1zjLqdDxL4 via @YouTube,['https://youtu.be/pRzE-HgvPPE'],[],"['threegorgesdam', 'monsoons', 'flood', 'floods', 'flooding', 'chinaliedmillionsdied', 'chinathree']",https://twitter.com/dobrinich75/status/1381762848020430851,False,,0,threegorgesdam monsoons flood floods flooding chinaliedmillionsdied chinathree gorges dam! new flood looms? via,threegorgesdam monsoons flood floods flooding chinaliedmillionsdied chinathree gorges dam  new flood looms  via,[],flood
869,869,en,1.38174e+18,1.38174e+18,2021-04-13 04:15:00 India Standard Time,13-04-2021,04:15:00,530,2785402683.0,vserratorehwm,Vincent Serratore,,"You may not be able to stop #floods from wreaking havoc, but #insurance can manage some of the financial loss.  https://t.co/ulA1j0gNZZ",['https://myf.mg/cIwA'],[],"['floods', 'insurance']",https://twitter.com/VSerratoreHWM/status/1381740160946204672,False,,0,"you may not be able to stop floods from wreaking havoc, but insurance can manage some of the financial loss.",you may not be able to stop floods from wreaking havoc  but insurance can manage some of the financial loss ,[],none
870,870,en,1.3817e+18,1.3817e+18,2021-04-13 01:43:09 India Standard Time,13-04-2021,01:43:09,530,39844441.0,xoearth,XOEarth,,.@nutanix #1YearToSaveEarth Please boldly INVEST 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6 #Love #Life [Hire me for sm &amp; blog.],['http://XOEarth.org/INVEST24'],[],"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'love', 'life']",https://twitter.com/XOEarth/status/1381701945325363200,False,,0,. 1yeartosaveearth please boldly invest 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. climatechange monster heatwaves wildfires floods may kill 45% of all mc life in 5yrs. love life [hire me for sm &amp; blog.],  1yeartosaveearth please boldly invest 24   of your net inc in sust enviro nature to cool our fun rad dying biosphere  climatechange monster heatwaves wildfires floods may kill 45  of all mc life in 5yrs  love life  hire me for sm  amp  blog  ,[],none
