,id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,keyword,hashtag,children
21,18178528405118092,"One hundred years ago today, one of the most tragic natural disasters to strike Colorado occurred in Pueblo when massive floods destroyed much of the town.

On Friday, June 3rd, 1921, a cloud burst brought torrential rain that swept down the Arkansas River damaging much of the town. The next day more rain came with an even bigger surge that put parts of Pueblo under 17 feet of water. By Sunday, the dam and levee on Beaver Creek, near Florence, burst causing a third surge of water through the town.

Official deaths were counted in the 100-200 person range, but it is estimated that 1500 people perished, as many disappeared, likely swept away and buried by the flood waters and mud. 

One of the hardest hit areas was near the Pueblo Union Station, where the railyards were left in a tangled mess. At the time of one of the surges, a few trains were loaded with passengers as the cars were swept downstream. There are debates in the newspapers from the time, if passengers were able to escape or not. And, if they escaped the car, were they just swept downstream to their deaths. 

Compounding the flood waters, several fires broke out. A lumber yard caught fire, and burning wood was swept downstream which caused fires to many other buildings and homes. The fire department could not help due to the height of the flood.

A year later, it was estimated the floods caused over $20 million in damages ($300 million in todays dollars). A few newspapers compared the destruction of Pueblo to the destruction of San Francisco from the earthquake of 1906. 

#coloradohauntedhistory #floods #puebloflood #pueblocolorado #1921flood #onthisday #100yearsago",0,5,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPqqjWwDmi4/,2021-06-03T17:36:19+0000,flood,floods,"{'data': [{'id': '17876136548334454'}, {'id': '17887904363286728'}]}"
22,17948391922472805,"Advertencia de inundaciones para Mayagüez, Añasco, Rincón #PuertoRico #weather #prwx #rain #thunderstorms #lluvia #tronada #floods",0,0,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/197513693_480108543257436_8802695110642140381_n.mp4?_nc_cat=110&vs=17848623194585587_2151328284&_nc_vs=HBkcFQAYJEdOM1J4UXRjcXl6N3A3UUJBTjJFNUhfUWRDbDZia1lMQUFBRhUAAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJrD8zZTT8ZtAFQIoAkMzLBdALHdLxqfvnhgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=3610eWX8s24AX9jokam&_nc_ht=video.cdninstagram.com&oh=a22d49ed4bcb08f334e4c2646c30490f&oe=60BDE8EC&_nc_rid=50577188ee,https://www.instagram.com/p/CPqqdqThA6o/,2021-06-03T17:36:10+0000,flood,floods,
23,17984724853368678,"Salut les Geekovors :)

Regret se prépare à attaquer la base !!!
Défendez-la, pendant que nous évacuons les blessés!

Venez nous mater sur Youtube :)

(Liens dans la bio)

#relikart #gaming #videogame #halo #bungie #youtube #convenant #floods #major #space #343 #elidan #xbox #xboxone #halo3 #spartan #arm #armor #johnson #elite #needler #sword #friend #war #play #jeu #john #MCC #corbeau #nid",0,6,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/195472816_247141760511870_6418437227677454509_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=aGKbKic7QBYAX_fyfKb&_nc_ht=scontent.cdninstagram.com&oh=a92f9a27dfc8ab6c23fb3f5763932481&oe=60BF5F98,https://www.instagram.com/p/CPqmIsYjF2Y/,2021-06-03T16:57:43+0000,none,floods,
24,17886721190159758,"Climate Change is a reality in #Burundi and the Whole World.
Tree planting system is one of natural solution that prevent against #floods wich causes displacement of Population, destroy homes,....
I Said that on bbcnews

amandarin92 oneyoungworld traileoni eu_partnerships treeapp_uk charlottemarchandise",3,12,VIDEO,https://video.cdninstagram.com/v/t50.2886-16/197365926_513695773152966_515963650790935722_n.mp4?_nc_cat=104&vs=17920082245714524_3938284090&_nc_vs=HBksFQAYJEdLYVF3d3ZHMWhRZU5OTUJBS3BNYU9vMEVpa0hia1lMQUFBRhUAAsgBABUAGCRHT2RkdWdzU0daLVZBallFQUtSeUdrQnRTemNyYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaQ1tX5mJezPxUCKAJDMywXQEHVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjYwMC5mZWVkIn0%3D&_nc_ohc=T_gbdoCBBTAAX-0Wgrt&_nc_ht=video.cdninstagram.com&oh=d524719f41070703c4c10fabf62ccd65&oe=60BE0014&_nc_rid=73699142d3,https://www.instagram.com/p/CPqliT0hYbL/,2021-06-03T16:54:33+0000,none,floods,
0,17994191488345909,"Noodweer 

#Zigzag #taal #nederlands #humor #glimlach #news #bitcoin  #goodmorning #funny #beautiful #quoteoftheday #lol #fun #smile #quotesdaily #instaquote #codegeel #noodweer #thunder #lightning #wateroverlast #Eindhoven #Geldrop #rain #floods #weekend #Weather #weatheralert",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197034944_810520992932290_3911932741405009178_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=X26MHxF09PgAX_v2cy4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a72e84fa8bb945129e78f394d7d75e9a&oe=60BF21F6,https://www.instagram.com/p/CPujyMmAFDj/,2021-06-05T05:54:08+0000,none,floods,
1,17895533741018036,"#WorldEnvironmentDay
🌿Painting ~ ।। विपलव ।। (Original Work)

माता भूमि: पुत्रोsहं पृथिव्या: (अथर्ववेद)
""KalpVriksha"" ~ or #treeoflife has a philosophical concept in Mithila Art form. It gives life to all the animals, birds , reptiles & plants. It is deeply rooted into the earth(soil) and thus supports the life benith. 
With the advent of massive urbanization we are just cutting trees for the sake of skyscrapers and industries. Our earth is left with tall buildings, advanced technology but without life !! We have gifted our earth with the gift of #Deforestation & adverse effects of #globalwarming ! 
Regular #Floods , the affected marine life & excessive heat  are some of the consequences. .
My Canvas Painting #Vipalava depicts Under water life, animal - plant kingdom ,  Modern World, infrastructure & its consequences.
Its  a #contemporary Mithila Painting where I have tried to depict the complete idea in the #FolkArt form !!
.
Save Earth ...Save Environment....

Maithili Chitrakari
#HandPaintedStories
________________________
 #savetrees #saveplanet  #painting #MyWork  #MithilaPainting #madhubanipainting #artistofinstagram
 #bihar #kalpavriksha #treeoflife 
#art #indianart #folkart #exhibition
#bihar #nature #world #artist
#environment #environmentday
#canvaspainting #painting #art #indianart #contemporaryart
#indianartist #indianart",2,15,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPujk3hJphb/,2021-06-05T05:52:19+0000,none,floods,"{'data': [{'id': '17915916829741654'}, {'id': '17919663499672276'}, {'id': '17886432611258690'}, {'id': '18063601051305175'}, {'id': '17920522306716551'}]}"
2,17857578044552272,#texans #heb #rain #floods #flooding,0,0,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197612732_161791932627500_8833158491607341377_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YPqhVskbnOYAX__LnhY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=aadaaca6e1aed99dd688d04b2c31ddf2&oe=60C0BB6B,https://www.instagram.com/p/CPuiQg2JigF/,2021-06-05T05:40:48+0000,none,floods,
3,18114837220218658,"****THIS SUNDAY JUNE 6****
🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾
GUYANA FLOOD RELIEF DRIVE

SUNDAY,  11.00am-1.00pm
CLTV Studio: 6254 Memorial Drive, Stone Mountain, GA

🙏🏻WE NEED YOUR SUPPORT🙏🏻

URGENT ITEMS NEEDED: 
✅Soap. 
✅Hand Sanitizer 
✅Face masks. 
✅Liquid hand soap 
✅Garbage Bags. ✅Disinfectant 
✅Bleach. 
✅Shower gel
✅Multi purpose liquid cleaners 
✅Disinfectant wipes 

💰Monetary Donations: Cash App
$caribbeanlifetv 
👉🏼Add note: GT Flood relief 

#helpneeded #support #relief #flooding #floods #humanitarian #caribbean #atlcaribbean #atlcaribbeancommunity #atlantadekalbcarnival #floodvictims #london #onecaribbean #caribbeancommunity caribbeanlifetv caribassn atlantacaribbeancommunity caribbeanbarassociation atlrumandwinefest atlantadekalbcarnival fox5atlanta v103atlanta djchigga djreddsspectrum djchoiceonemd djtrickxuspd djtrippleauspd djkutz1 sebrenaspeaks sweetcarolinebee its_lawrence1 parkinsadolph rosolo_the_phoenixx 
WE NEED YOUR SUPPORT ON SUNDAY 
🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾🇬🇾
****PLEASE SHARE *****",0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196136997_966536147252301_7188346608431494250_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=-PMYPh9h0UoAX8b3T7Y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=95f0a146252f920edffd295ec7d5935c&oe=60BFD496,https://www.instagram.com/p/CPufuTuhyex/,2021-06-05T05:18:39+0000,none,floods,
4,17913500023812996,"""North Korea has been identified as experiencing a food crisis, with many households experiencing undernourishment or minimal levels of nutrition,"" said the South Korea state-run Korea Development Institute think tank.

Over the last year North Korea’s main agricultural has been badly affected by extreme weather conditions.Hurricane,drought & flood caused massive grain destruction,disrupting the whole agriculture system.
The closing down of borders during the pandemic was also one of the major factors’. The prevention of exports & imports of food items,fertilisers,agriculture & machinery goods led to scarcity & shortages.
According to World Food Programme & North Korea the population is starving to death. Around 3.5 million died in four years time due to economic & environmental disaster -series of droughts, cyclones ,tropical storms, famine & lack of international support from the traditional allies, specifically Russia.
unitednations worldfoodprogramme 
Photo Credit :KCNA/Reuters

#northkorea #northkoreacrisis #famine #drought #hurricane #storms #cyclone #floods #foodshortage #foodcrisis #instanewsblogs #instanewspaper #instanews #instanewsfeed #humanitarianaid #humanitariancrisis #humanitarian",0,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196378558_828761237732527_222566887978007290_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=J_LMfROMV48AX9-keHO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=814b9ade148cd6e0231209f9bba0e0ba&oe=60BFD96E,https://www.instagram.com/p/CPuY6hJrehl/,2021-06-05T04:19:09+0000,none,floods,
5,18046719145289521,"Happy World Environment Day from rajuri_steel !
Every year 5th June is celebrated as World Environment day, which emphasizes the importance of environment conservation. This year's theme for world environment day is ""Ecosystem Restoration"". It can be achieved in many ways like protecting rare species & animals, planting trees, cleaning the rivers, controlling the pollution, and so on.
We all know the importance of the environment in our life. In the last few centuries, the rapid increase in pollution and the decline in ecosystem and biodiversity have disturbed the balance of nature and led to disasters such as hurricanes, earthquakes, floods and epidemics. Let's stop harming nature and make planet Earth a healthier, greener, and happier place to live.

#WorldEnvironmentDay #5June #Environment #Nature #Ecosystem #Restoration #EcosystemRestoration #hurricanes #earthquakes #floods #epidemics #planet #earth #RajuriSteel #Rajuri500 #Rajuri500DPlus #Rajuri550 #StrengthOfTogetherness #Generationrestoration",0,10,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196505433_1106516426513751_2664166396113557192_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=DjC9pzw-V2AAX-YMAIi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=48100f5cf83c871691ea9f908300a034&oe=60BFE9EE,https://www.instagram.com/p/CPuYiN1DKF0/,2021-06-05T04:15:50+0000,none,floods,
6,17888406338297594,"🌎 Happy World Environment Day...!!!🌎

#earth #earthday #earthfocus #space #envireonment #nasa #isro #instagram #earthfocus #globalwarming #pollutionfree #pollution #floods #universe #science #day #india",2,20,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196344744_538771873943735_8399530367822783680_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=T65w8S6an7IAX8i67xe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=5665ce009d8a542710394905e96bc032&oe=60C00273,https://www.instagram.com/p/CPuW8Osr7lW/,2021-06-05T04:01:54+0000,none,floods,
7,18183713584109544,"Save Earth ...Save Environment. #WorldEnvironmentDay 💚
.
#Vipalava  by Pallavi Choudhary
the.roving.hobo
.
""KalpVriksha"" ~ or #treeoflife has a philosophical concept in Mithila Art form. It gives life to all the animals, birds , reptiles & plants. It is deeply rooted into the earth(soil) and thus supports the life benith. 
With the advent of massive urbanization we are just cutting trees for the sake of skyscrapers and industries. Our earth is left with tall buildings, advanced technology but without life !! We have gifted our earth with the gift of #Deforestation & adverse effects of #globalwarming ! 
Regular #Floods , the affected marine life & excessive heat  are some of the consequences. .
Here presenting my painting ""Vipalav""- a #contemporary Mithila Painting where I have tried to depict the complete in the #FolkArt form !!
.
.
.
.
साभार : maithili.chitrakari
_ 
Use #BeingMaithil to get featured.

#mithila #india #Bihar #Jharkhand #nepal #Madhesh #discoveringmithila 
#exploringmithila 
#BringBackTradition
#saveearth #saveworld #savetrees #saveourplanet #earth #PaintingOutOFtheBox #painting #MyWork  #MithilaPainting #madhubani  #kalpavriksha #treeoflife",0,44,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPuWV27Lbac/,2021-06-05T03:56:40+0000,none,floods,"{'data': [{'id': '18133676644169493'}, {'id': '17870308787432036'}]}"
8,18155176945084747,"2019, cybernetic loops painted June 2021
#oilpainting #riseofthemachines #softmachine #floods #schoolsoutforsummer",3,11,CAROUSEL_ALBUM,,https://www.instagram.com/p/CPuWKaYl80i/,2021-06-05T03:55:06+0000,none,floods,"{'data': [{'id': '17888180939129082'}, {'id': '17889203345310869'}, {'id': '18184224436107644'}, {'id': '17907884728820456'}, {'id': '18183498526111626'}, {'id': '17898863933047743'}, {'id': '17899552931019352'}, {'id': '17924001364600341'}, {'id': '17929599313583806'}]}"
9,17905602784924809,"Happy World Environment Day from rajuri_steel !
Every year 5th June is celebrated as World Environment day, which emphasizes the importance of environment conservation. This year's theme for world environment day is ""Ecosystem Restoration"". It can be achieved in many ways like protecting rare species & animals, planting trees, cleaning the rivers, controlling the pollution, and so on.
We all know the importance of the environment in our life. In the last few centuries, the rapid increase in pollution and the decline in ecosystem and biodiversity have disturbed the balance of nature and led to disasters such as hurricanes, earthquakes, floods and epidemics. Let's stop harming nature and make planet Earth a healthier, greener, and happier place to live.

#WorldEnvironmentDay #5June #Environment #Nature #Ecosystem #Restoration #EcosystemRestoration #hurricanes #earthquakes #floods #epidemics #planet #earth #RajuriSteel #Rajuri500 #Rajuri500DPlus #Rajuri550 #StrengthOfTogetherness #Generationrestoration",0,28,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196149347_513418516750539_8903408956378065617_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=xukI2WUKRNEAX9mp18S&_nc_oc=AQnwsvymCkLqMkROsA8VJrmNGljq72qAY0MmRa6O2Hm76yHx7Wkp2THqVomWSx3m-q4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fba7f853fcc289c2d72a8fde58e9b3e9&oe=60C0E285,https://www.instagram.com/p/CPuV4SEj1p-/,2021-06-05T03:52:38+0000,none,floods,
10,17871918974387843,"ONE CALL ☎️ 
DOES IT ALL🛠🧰💦🪣 
#affordableplumbingsolutions #efficient #homerepair #newconstruction #oldconstruction #homeimprovement #milwaukee #homerenovation 
#plumbing #plumbinglife #plumbingservices #Backflow #smallbuisness #florida #soflo #floods #leaks #bathroomrepair #Repair #KitchenRepair #Palmbeach #Broward #MiamiDade #bocaraton #Pompano #deerfieldbeach #fortlauderdale #northmiamigardens #palmbeachplumber #browardplumber",0,3,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/196838874_522990328886819_1585581859911640608_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=V_7-uPL0tQMAX_4KNyV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=1cd807f89169e2c586dd7c97965daed6&oe=60BF7513,https://www.instagram.com/p/CPuHeJLBp2V/,2021-06-05T01:46:44+0000,none,floods,
11,18113621875239888,"مدیریت بحران پس از سیلاب های شهری

فناوری مناسبی برای تمیز کردن خیابان ها پس از وقوع سیلابهای شهری

#هواشناسی #هواشناسی_جاده_ای #سیلاب #سیلاب_شهری #پیش_بینی #خسارت #ابنیه_فنی #فناوری #مدیریت_بحران #تخریب #رانندگی #خودرو #احتیاط #آموزش #جاده #فیلم #سیل #هشدار #ایمنی #حادثه
#road_meteorology
#meteorology
#floods #urban_flood #rainfall
#bad_weather_driving #disaster_management",0,50,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/197263194_684422942515627_3736412120056866713_n.mp4?_nc_cat=106&vs=17875154975453840_2709053616&_nc_vs=HBksFQAYJEdGci13UXVyWVYyaWVtNENBSmtuZE40R1o5b3pia1lMQUFBRhUAAsgBABUAGCRHT2hveHdzLTlyVVJBRjhBQUhvY1BicXBBZkFNYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb27JKDn6W5PxUCKAJDMywXQE4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5mZWVkIn0%3D&_nc_ohc=u1RwIAgGWi4AX_lf3MV&_nc_ht=video-sea1-1.cdninstagram.com&oh=ed1290f12ccd4b224485385cbbbb31a0&oe=60BFEE6D&_nc_rid=f7d5fee363,https://www.instagram.com/p/CPuFKIGDv9M/,2021-06-05T01:27:25+0000,none,floods,
12,17902663318953561,"Prepare for the HEAT

Tips to Prevent Heat-Related Illness

* Stay hydrated throughout the day by drinking more water than usual. Don’t wait until you’re thirsty to drink. Avoid alcohol, caffeine and liquids with large amounts of sugar.
* Schedule outdoor activities for early in the morning or later in the evening. Minimize or avoid physical exertion.
* Pace your activity. Start activities slow and pick up the pace gradually.
* Wear lightweight, light-colored, and loose clothing. Wear sunglasses to protect your eyes from UV rays. Wear and reapply sunscreen as indicated on the package.
* Rest in the shade or a cool place every chance you get to protect you from the sun.
* Stay in air-conditioned space.
* If you do not have an air conditioner, use a fan and make sure your windows are open.
* Do not eat heavy or oily foods and avoid cooking with your oven.
* Take a cool shower or bath to cool down.
* Do not sit in a hot car, even if it’s for a short period of time. Never leave a person or animal alone in a vehicle during high temperatures.
* Check on your friends and neighbors who are elderly or have medical conditions.

Who’s at Risk?

Older individuals are at higher risk for health problems when it’s very hot. Please be extra cautious if you:

* Have existing medical conditions
* Take medication for high blood pressure or use IV drugs
* Have mental health conditions
* Have been drinking alcohol
* Have had a previous heat-related illness

Check out www.Urban-Prepper.org for more information.
 

#survival #camping #bushcraft #outdoors #nature #hiking #disasters #hunting #Lost #Tornadoes #Hurricanes #outdoor #WinterStorm #WildFire #ActiveShooter #Earthquake #backpacking #floods #pandemic #PowerOutages #ProtestAndRiots #prepper #Prepared #tactical #knives #Survive #wilderness #knife #Recover #UrbanPrepper",0,4,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/195997416_552255019115663_6772548290086919868_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=WtbR4-PUX7QAX8vEytr&_nc_oc=AQlAugQHvTB1Wy3QAJpadXesq7JDw_6At1I-_KC3Sn1tjRvYy0CERP-ezuRIjt2qpUM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e4f5be1945b1c4cd5adbf174fdbdeaec&oe=60C0B11F,https://www.instagram.com/p/CPt8RHrMq6V/,2021-06-05T00:08:50+0000,none,floods,
