,conversation_id,created_at,date,time,timezone,user_id,username,name,tweet,Manual Labels,Auto Label,language,urls,Unnamed: 13,photos,hashtags,link
9948,1.32e+18,2020-10-30 20:00:10 India Standard Time,30-10-2020,20:00:10,530,1.04e+18,primaryjungle,Jungle Primary,Spanberger and Katko Propose Bill to Shore Up Crisis–Response Infrastructure @Ginger_Zee @DearPandemic @PandemicAction @wildfiretoday @NoNatDisasters #hurricane #floods #coronavirus #globalpandemic #wildfire #Congress #Election2020 #Vote2020  https://t.co/jfQ5kPISAT,none,,en,['http://www.jungleprimary.com/newsfeed/spanberger-and-katko-propose-bill-to-shore-up-crisisresponse-infrastructure'],,[],"['hurricane', 'floods', 'coronavirus', 'globalpandemic', 'wildfire', 'congress', 'election2020', 'vote2020']",https://twitter.com/PrimaryJungle/status/1322184023435862018
9949,1.32e+18,2020-10-30 19:31:10 India Standard Time,30-10-2020,19:31:10,530,742679359.0,smeitsolutions,SME IT Solutions,"As well as being a handy tool to search the web, Google can save lives. It’s developed AI software that helps issue earlier and accurate flood warnings  #Google #Floods   https://t.co/5ewfh2PEoo",none,,en,['https://fortune.com/2020/09/01/google-ai-flood-alerts-india-bangladesh/'],,[],"['google', 'floods']",https://twitter.com/smeitsolutions/status/1322176723304284161
9950,1.32e+18,2020-10-30 19:19:50 India Standard Time,30-10-2020,19:19:50,530,145243831.0,unosat,UNOSAT,"#Floods in #Vietnam: new assessments as of 30 Oct.  ➡️in Quang Nam Province, ~80 km2 of lands appear to be flooded &amp; ~45,000 ppl are exposed  https://t.co/kaL7aPzEuB  ➡️in Binh Dinh Province, ~70 km2 of lands appear to be flooded &amp; ~30,000 ppl are exposed  https://t.co/kaL7aPzEuB  https://t.co/iDylqp6DlH",flood,,en,"['https://unitar.org/maps/map/3152', 'https://unitar.org/maps/map/3152']",,"['https://pbs.twimg.com/media/EllNcimWoAYm0TB.jpg', 'https://pbs.twimg.com/media/EllNcipW0AE-ftn.jpg']","['floods', 'vietnam']",https://twitter.com/UNOSAT/status/1322173873094275076
9951,1.32e+18,2020-10-30 19:04:23 India Standard Time,30-10-2020,19:04:23,530,1202329789.0,sch_is,Iris (own oppinions),#globalwarming us a major #riskdriver for bigger river #floods:,none,,en,[],,[],"['globalwarming', 'riskdriver', 'floods']",https://twitter.com/sch_is/status/1322169984538337281
9952,1.32e+18,2020-10-30 19:00:54 India Standard Time,30-10-2020,19:00:54,530,1.22e+18,business24gh,Business24 Ghana,"Earlier this week, some parts of Accra were heavily flooded after what seemed like a harmless rainfall.  #floods #business24gh   https://t.co/5ndKOF2tQs",flood,,en,['https://bit.ly/34HbxNp'],,[],"['floods', 'business24gh']",https://twitter.com/business24gh/status/1322169106322411522
9953,1.32e+18,2020-10-30 18:45:01 India Standard Time,30-10-2020,18:45:01,530,1.22e+18,floodpriceins,FloodPrice.com,"Whether on the coast or inland, #floods pose a growing threat to homeowners. And when it comes to proper #flood #insurance, there are more options available than you may realize. Learn more:  https://t.co/CQwXwJs8L2  https://t.co/EP2bvQJyFv",none,,en,['https://bit.ly/3nokNgC'],,['https://pbs.twimg.com/media/EllGKJVXgAIteKs.jpg'],"['floods', 'flood', 'insurance']",https://twitter.com/FloodPriceIns/status/1322165107942707201
9954,1.32e+18,2020-10-30 18:22:12 India Standard Time,30-10-2020,18:22:12,530,4677244711.0,scubetv,S Cube TV,వరద కష్టాల్లో బురద రాజకీయాలు - Discussion with Bandaru Ramohan Rao at 8PM.  #Politics #Floods #ApFloods #HyderabadFloods  https://t.co/AZMi1bdJJW,,,vi,[],,['https://pbs.twimg.com/media/EllA7KHU8AUxOqz.jpg'],"['politics', 'floods', 'apfloods', 'hyderabadfloods']",https://twitter.com/ScubeTV/status/1322159367584534528
9955,1.32e+18,2020-10-30 18:21:41 India Standard Time,30-10-2020,18:21:41,530,9.65e+17,junrentschler,Jun Rentschler,Typhoon Molave hits #Vietnam in the aftermath of devastating #floods -- the BBC's coverage of our study amidst tragic reminders of why resilience matters &gt;&gt;  https://t.co/MrNzqBL6kX   @GFDRR @WBG_Climate,flood,,en,['https://www.bbc.com/vietnamese/vietnam-54673945'],,[],"['vietnam', 'floods']",https://twitter.com/junrentschler/status/1322159236579807234
9956,1.32e+18,2020-10-30 18:18:08 India Standard Time,30-10-2020,18:18:08,530,428937112.0,aerezona,کپتان کا سپاہی,Philippines  Brides and grooms overcoming deadly storms and flash floods #Brides #deadly #flash #floods #grooms #overcoming #Philippines #storms  https://t.co/wimzrjzdY7  https://t.co/tLDd0y4AMG,flood,,en,['https://webeenow.com/philippines-brides-and-grooms-overcoming-deadly-storms-and-flash-floods/'],,['https://pbs.twimg.com/media/EllAAYmUcAAnc0n.jpg'],"['brides', 'deadly', 'flash', 'floods', 'grooms', 'overcoming', 'philippines', 'storms']",https://twitter.com/aerezona/status/1322158342664409089
9957,1.32e+18,2020-10-30 18:05:04 India Standard Time,30-10-2020,18:05:04,530,9.66e+17,safegroupuk,Safe Group,Is your business suffering with floods?  SafeGroup can help 0800 668 1268 #onesafesolution #floods  https://t.co/gRTS3LBHXi,none,,en,[],,['https://pbs.twimg.com/media/Elk9BIWWoAMcRRX.jpg'],"['onesafesolution', 'floods']",https://twitter.com/SafeGroupUK/status/1322155056427401218
9958,1.32e+18,2020-10-30 17:43:11 India Standard Time,30-10-2020,17:43:11,530,8.08e+17,flooddefencesuk,Flood Defences,Flood Reaction in Sannox #Reacting #to #Floods  #Sannox  https://t.co/Mp6cgYuQku,flood,,en,['https://www.flood-defences.org.uk/specialist/reaction/north-ayrshire/sannox/'],,[],"['reacting', 'to', 'floods', 'sannox']",https://twitter.com/flooddefencesuk/status/1322149548266016772
9959,1.32e+18,2020-10-30 17:11:21 India Standard Time,30-10-2020,17:11:21,530,3184796214.0,unfpa_vietnam,UNFPA Viet Nam,"Amid Vietnam’s devastating #floods, #UNFPA offers crucial support for women and girls affected by the crisis. We provide USD540,000 for #Dignity Kits and other essential supplies and services:  https://t.co/LuzeOH3f5C #VietnamFlood #SRH #VAWG @MOFAVietNam  https://t.co/uRDzUAM8Gg",flood,,en,['https://bit.ly/2HO5gGX'],,"['https://pbs.twimg.com/media/ElkwRgFVMAAtw8n.jpg', 'https://pbs.twimg.com/media/ElkwRgGUYAApYt-.jpg']","['floods', 'unfpa', 'dignity', 'vietnamflood', 'srh', 'vawg']",https://twitter.com/unfpa_vietnam/status/1322141538558730240
9960,1.32e+18,2020-10-30 16:30:00 India Standard Time,30-10-2020,16:30:00,530,1978599444.0,nwgrnd_flood,Newground Flood,"In case you missed it, Issue 3 of The Flood Hub newsletter is available to download now!  It includes a flood group case study featuring Thornton Flood Action Group, and lots of flood scheme updates!  Take a look here: ➡️  https://t.co/THybkHJx3I  #flooding #northwest #Floods  https://t.co/LleTJf434F",none,,en,['http://bit.ly/3dquQNB'],,['https://pbs.twimg.com/media/ElQ3WsiXYAExIvA.jpg'],"['flooding', 'northwest', 'floods']",https://twitter.com/nwgrnd_Flood/status/1322131133811871745
9961,1.32e+18,2020-10-30 16:19:23 India Standard Time,30-10-2020,16:19:23,530,1.18e+18,kateju9,@kate🌹,Whilst #crime  family have been playing ping pong with their #MSM bullshit The Banking Commissioner  #AFCA can now only look at #BankTheft  dating back 4  years  It was previously 2008  Morrison a disgrace 26 Times  @lynlinking  @LadyPoop2  @MichaelWestBiz   🔥  #Floods   #Covid,none,,en,[],,[],"['crime', 'msm', 'afca', 'banktheft', 'floods', 'covid']",https://twitter.com/kateju9/status/1322128458491719680
9962,1.32e+18,2020-10-30 16:11:36 India Standard Time,30-10-2020,16:11:36,530,1263785167.0,fpappenberger,Florian Pappenberger,"Compound events and multi hazard!!! Eastern Africa is currently battling unprecedented #desert #Locusts  invasion, #floods, #COVID19 , and now a risk of a drier than usual cropping season",flood_drought,,en,[],,[],"['desert', 'locusts', 'floods', 'covid19']",https://twitter.com/FPappenberger/status/1322126499818995712
9963,1.32e+18,2020-10-30 16:04:44 India Standard Time,30-10-2020,16:04:44,530,361135478.0,acapsproject,ACAPS,"#Philippines: Over 120,000 people have been affected, of whom 3,600 were #displaced by flash #floods in #Cotabato province. The southwest #monsoon &amp; Tropical Depression #Ofel continue to impact other areas of 🇵🇭, including #Mindanao island &amp; #Cebu province  https://t.co/tI7xdIenYf  https://t.co/KNDBh341nU",flood,,en,['https://www.acaps.org/country/philippines/crisis/country-level'],,['https://pbs.twimg.com/media/ElkcciqWMAEgOjJ.jpg'],"['philippines', 'displaced', 'floods', 'cotabato', 'monsoon', 'ofel', 'mindanao', 'cebu']",https://twitter.com/ACAPSproject/status/1322124772906618881
9964,1.32e+18,2020-10-30 16:01:50 India Standard Time,30-10-2020,16:01:50,530,8.78e+17,mr_farzanegan,Mohammad R. Farzanegan,The recorded version of NaDiMa Dialogue #4 is now available at   https://t.co/zaJE5JJhGb  Mitigation &amp; Management of Floods: Lessons from Iran &amp; Germany.  NaDiMa project is supported by @DAAD_Germany &amp; @AuswaertigesAmt  #floods #Iran #Germany #NaDiMa @cnms_mr @Uni_MR @TimKriegerFR,none,,en,['https://youtu.be/S7oUWiqj_oo'],,[],"['floods', 'iran', 'germany', 'nadima']",https://twitter.com/MR_Farzanegan/status/1322124043244478464
9965,1.32e+18,2020-10-30 15:47:40 India Standard Time,30-10-2020,15:47:40,530,4778325732.0,hyderabadmpost,Hyderabadmorningpost-City News,"Link all 185 Tanks in #Hyderabad to Avoid #Floods in Future, Experts Read more here…  https://t.co/yVxWl6CpmO #HyderabadRains #HyderabadFlood  https://t.co/wOqMPV23lf  click  https://t.co/b0QUdIY8mK...  https://t.co/YW5Vs0AC82",none,,en,"['https://www.hydpost.in/link-all-185-tanks-in-hyderabad-to-avoid-floods-in-future-experts/', 'https://citynews.hyderabadmorningpost.com/2020/10/30/link-all-185-tanks-in-hyderabad-to-avoid-floods-in-f']",,"['https://pbs.twimg.com/media/ElkdkH8UcAAhoJm.png', 'https://pbs.twimg.com/media/ElHA_ikX0AA5dxe.png']","['hyderabad', 'floods', 'hyderabadrains', 'hyderabadflood']",https://twitter.com/Hyderabadmpost/status/1322120477851099138
9966,1.32e+18,2020-10-30 15:35:58 India Standard Time,30-10-2020,15:35:58,530,220365524.0,realphatsblog,PhatzNewsRoom,Australia wildfires probe recommends climate risk forecasts #Wildfires #Floods #Drought #Australia #NewSouthWales #GalapagosIslands #Sydney #Bushfires #CommissionerShaneFitzsimmons #StevenMarshall #PMScottMorrison #Injuries  https://t.co/pNJ50oC7zV,none,,en,['https://apnews.com/article/wildfires-australia-climate-change-climate-natural-disasters-b4764eecf6cb1a754a0fe0cc7e2ef8dc'],,[],"['wildfires', 'floods', 'drought', 'australia', 'newsouthwales', 'galapagosislands', 'sydney', 'bushfires', 'commissionershanefitzsimmons', 'stevenmarshall', 'pmscottmorrison', 'injuries']",https://twitter.com/RealPhatsBlog/status/1322117533613334528
9967,1.32e+18,2020-10-30 15:32:10 India Standard Time,30-10-2020,15:32:10,530,4737171912.0,donthinreddy,Narasimha Reddy D,"In #Hyderabad, an ocean of concrete is turning streets into rivers after heavy rains  https://t.co/6lKkGw337L via @scroll_in #HyderabadFloods #Telangana #floods",flood,,en,['https://scroll.in/article/977145/an-ocean-of-concrete-is-washing-across-hyderabad-turning-its-streets-into-rivers-after-heavy-rains'],,[],"['hyderabad', 'hyderabadfloods', 'telangana', 'floods']",https://twitter.com/DonthiNreddy/status/1322116576754114561
9968,1.32e+18,2020-10-30 15:13:12 India Standard Time,30-10-2020,15:13:12,530,846446526.0,michaeljpiellus,Michael J. Piellusch,Floods and foolhardy things to avoid:  https://t.co/i6eswLgUIA #floods,none,,en,['https://www.ready.gov/floods'],,[],['floods'],https://twitter.com/MichaelJPiellus/status/1322111802562519041
9969,1.32e+18,2020-10-30 14:53:17 India Standard Time,30-10-2020,14:53:17,530,1.19e+18,tdpactivist,TDP Activist,జగన్ను గోచీతో నిలపెట్టే రోజు దగ్గరలోనే ఉంది: నారా లోకేష్   #floods #farmers #YSJaganMohanReddy #YsJagan #jagan #ysrcp #PublicityCM #NaraChandrababuNaidu #ncbn #chandrababu #CBN #tdp #telugudesamparty #janasena #pawankalyan #Ap #telugupeople #TeluguFacts #PoliticalSatire  https://t.co/KPfDxTty1b,,,te,[],,['https://pbs.twimg.com/media/ElkRHgzVMAAf0tp.jpg'],"['floods', 'farmers', 'ysjaganmohanreddy', 'ysjagan', 'jagan', 'ysrcp', 'publicitycm', 'narachandrababunaidu', 'ncbn', 'chandrababu', 'cbn', 'tdp', 'telugudesamparty', 'janasena', 'pawankalyan', 'ap', 'telugupeople', 'telugufacts', 'politicalsatire']",https://twitter.com/TdpActivist/status/1322106791673520128
9970,1.32e+18,2020-10-30 14:50:26 India Standard Time,30-10-2020,14:50:26,530,1243494385.0,cleveleysnews,Cleveleys News™,Heavy rain has led to some minor flooding in the area. #flood #floods #rain  https://t.co/ZISGLHE4GV,none,,en,[],,"['https://pbs.twimg.com/media/ElkQdqPW0AYlauL.jpg', 'https://pbs.twimg.com/media/ElkQdzJW0AA1Rv3.jpg', 'https://pbs.twimg.com/media/ElkQd7IXgAAHDgk.jpg']","['flood', 'floods', 'rain']",https://twitter.com/cleveleysnews/status/1322106074942574593
9971,1.32e+18,2020-10-30 14:36:31 India Standard Time,30-10-2020,14:36:31,530,7.11e+17,chriscartw83,Christopher Cartwright,"Will the #arctic refreeze beginning of november ?  5th of november, for example?  NO NO NO  18C over average... Check the size of the area impacted   🤣🥳🤣🥳🤣🥳 #ClimateCrisis #hurricane  #climatechange #GlobalWarming #GretaThunberg #wildfires  #floods #flooding  https://t.co/oslHioxYE5",none,,en,[],,['https://pbs.twimg.com/media/ElkNQqHXEAA9S77.jpg'],"['arctic', 'climatecrisis', 'hurricane', 'climatechange', 'globalwarming', 'gretathunberg', 'wildfires', 'floods', 'flooding']",https://twitter.com/chriscartw83/status/1322102573046943745
9972,1.32e+18,2020-10-30 14:33:15 India Standard Time,30-10-2020,14:33:15,530,145243831.0,unosat,UNOSAT,"#Floods in #Vietnam   In Thua Thien Hue, as of 29 Oct.: 🔹 ~270 km² of lands appear to be flooded (📈+40 km² since 25 Oct.)  🔹~100,000 people are potentially exposed.  ➡️More information:  https://t.co/mqwS7ivOih  This is a preliminary analysis, please send feedback via UNASIGN📲  https://t.co/TO8Mehcd9z",flood,,en,['https://unitar.org/maps/map/3151'],,['https://pbs.twimg.com/media/ElkMdWYXYAA0QmA.jpg'],"['floods', 'vietnam']",https://twitter.com/UNOSAT/status/1322101750569095168
9973,1.32e+18,2020-10-30 14:30:03 India Standard Time,30-10-2020,14:30:03,530,145243831.0,unosat,UNOSAT,"#Floods in #Vietnam:   In Quang Binh Province, as of 29 Oct. ~250 km² of lands appear to be flooded (📈+40 km² since 24 Oct.) &amp; ~70,000 people are potentially exposed.  ➡️More information:  https://t.co/idY52sLPyQ  https://t.co/6biADRbGUI",flood,,en,['https://unitar.org/maps/map/3149'],,['https://pbs.twimg.com/media/ElkLwWjXUAAAC0S.jpg'],"['floods', 'vietnam']",https://twitter.com/UNOSAT/status/1322100943639502848
9974,1.32e+18,2020-10-30 14:12:45 India Standard Time,30-10-2020,14:12:45,530,432605509.0,iwra_water,IWRA,"👉We invite you now to learn more on #aquifer recharge &amp; emerging pollutants, #ManagedAquiferRecharge internationally &amp; Pakistan, #casestudis in Botswana and Mekong Delta, #floods &amp; #droughts on the Gangetic Plain or #rainwater &amp; infiltration in Hungary -  https://t.co/GUYLiPu5ow  https://t.co/KcYNeOgMuv",none,,en,['https://bit.ly/35O5oyg'],,['https://pbs.twimg.com/media/ElkHFGwXYAABXdh.png'],"['aquifer', 'managedaquiferrecharge', 'casestudis', 'floods', 'droughts', 'rainwater']",https://twitter.com/iwra_water/status/1322096593420668928
9975,1.32e+18,2020-10-30 13:34:54 India Standard Time,30-10-2020,13:34:54,530,259102704.0,64by61,Who Woot,"And .............. there’s also terrible, terrible #ClimateChange news...   #TimeForChange #ClimateCrisis #HabitatDestruction #CO2 #SeaLevelRise #ExtremeWeather #Death #Extinction #Floods #Cyclones #wildfires #Hell #America #Vote2020 #Election2020 #USA   https://t.co/WnifcOOXuQ",none,,en,['https://www.thecut.com/2020/10/researchers-find-methane-gas-released-in-arctic-sea.html'],,[],"['climatechange', 'timeforchange', 'climatecrisis', 'habitatdestruction', 'co2', 'sealevelrise', 'extremeweather', 'death', 'extinction', 'floods', 'cyclones', 'wildfires', 'hell', 'america', 'vote2020', 'election2020', 'usa']",https://twitter.com/64by61/status/1322087067103363073
9976,1.32e+18,2020-10-30 13:31:13 India Standard Time,30-10-2020,13:31:13,530,9.15e+17,thetrentvalley,Transforming The Trent Valley,We need to make space for 💧water💧. Our Living Floodplains projects will restore these vital wetlands to act as a natural sponge.   Find out more about our Living Floodplains project:  https://t.co/woeiKHq7hJ   #LetNaturehelp #floods #RiverTrent @EnvAgencyMids @HighwaysEngland  https://t.co/FsHaL0Qz0D,none,,en,['https://www.thetrentvalley.org.uk/tl.php?project=PrFloodplains'],,['https://pbs.twimg.com/media/Elj-VnnX0AEyNfX.jpg'],"['letnaturehelp', 'floods', 'rivertrent']",https://twitter.com/TheTrentValley/status/1322086139751239681
9977,1.32e+18,2020-10-30 13:24:57 India Standard Time,30-10-2020,13:24:57,530,2417150558.0,gillking01,Gillian King STAY SAFE 1.5m 😷 WASH HANDS💧,"#bushfireRC : #bigweather #drought #Bushfires #storms #floods - all getting worse as consequence of damage to our climate. It’s time to change course: real, urgent #ClimateActionNow as well as adaptation to #climateimpacts.",none,,en,[],,[],"['bushfirerc', 'bigweather', 'drought', 'bushfires', 'storms', 'floods', 'climateactionnow', 'climateimpacts']",https://twitter.com/GillKing01/status/1322084562839638016
9978,1.32e+18,2020-10-30 13:00:19 India Standard Time,30-10-2020,13:00:19,530,8.29e+17,wfp_southsudan,WFP South Sudan,"#Quoteoftheday: ""Am not intimidated by the floods, because the true spirit of humanitarianism is tested by how best we can ensure those in need receive assistance.""  Gummat Abdallatif, @WFP's Programme Policy Officer  #SSOT #Floods #Assignment #SavingLives.  https://t.co/tGYmTMpMMX",none,,en,[],,['https://pbs.twimg.com/media/Elj1bWAWoAA-FyU.jpg'],"['quoteoftheday', 'ssot', 'floods', 'assignment', 'savinglives']",https://twitter.com/WFP_SouthSudan/status/1322078365055094784
9979,1.32e+18,2020-10-30 12:44:19 India Standard Time,30-10-2020,12:44:19,530,1100038242.0,sailingdigital,Timothy Holborn,.#ABCNews #bushfireroyalcommission |  First comes #Fires then comes #Floods &amp; #Cyclones.  #AusPol #SpringSt | is there #MultiStakeholder #Cooperative #DisasterManagement #CyberInfrastructure in-place? #SolarCycles | #NaturalClimateCycles #ManMadeClimateImpacts #ABiosphereAlliance,none,,en,[],,[],"['abcnews', 'bushfireroyalcommission', 'fires', 'floods', 'cyclones', 'auspol', 'springst', 'multistakeholder', 'cooperative', 'disastermanagement', 'cyberinfrastructure', 'solarcycles', 'naturalclimatecycles', 'manmadeclimateimpacts', 'abiospherealliance']",https://twitter.com/SailingDigital/status/1322074338346954757
9980,1.32e+18,2020-10-30 12:26:18 India Standard Time,30-10-2020,12:26:18,530,626558555.0,ugandaredcross,Uganda Red Cross Soc,#KaseseUpdate  The 2 bodies for the mother and child who were carried away by river Hima have been recovered. Thanks to the RedCross Response Action Teams in Kasese together with @PoliceUg and the office of the DISO for working together in this operation. #Heavyrains #Floods  https://t.co/WPWudZAKa2,flood,,en,[],,"['https://pbs.twimg.com/media/EljuztZWoAEBFfL.jpg', 'https://pbs.twimg.com/media/EljvT4KXIAACMw1.jpg', 'https://pbs.twimg.com/media/EljvW78X0AAwao8.jpg', 'https://pbs.twimg.com/media/Eljvd7tXUAAhMj5.jpg']","['kaseseupdate', 'heavyrains', 'floods']",https://twitter.com/UgandaRedCross/status/1322069802224111616
9981,1.32e+18,2020-10-30 11:54:38 India Standard Time,30-10-2020,11:54:38,530,4192088112.0,rightthingto,RightThingtoDo,@Shivam_Am_I @Sanju_Verma_ @INCIndia @RahulGandhi They wont. They use this in bhopal to shift agenda in #biharelections from issues of #unemployment #floods #migrantcrisis #hungerdeaths which is affecting all Biharis including Hindus. #AntipoorModi #ProCorporateModi Chambal and Bihar will give fitting reply to #BJP  https://t.co/l7kg2I6Ewg,none,,en,[],,"['https://pbs.twimg.com/media/EljoHdwVoAEypEK.jpg', 'https://pbs.twimg.com/media/EljoHdwVoAAZ-mS.jpg']","['biharelections', 'unemployment', 'floods', 'migrantcrisis', 'hungerdeaths', 'antipoormodi', 'procorporatemodi', 'bjp']",https://twitter.com/RightThingto/status/1322061834526994432
9982,1.32e+18,2020-10-30 11:44:28 India Standard Time,30-10-2020,11:44:28,530,119667909.0,oxfamindia,Oxfam India,Our #COVID Response Continues !  The #pandemic &amp; #Floods wreaked havoc for the most marginalised in #Assam.   With @ADRAIndia we reached 1500 families in Patakata &amp; Hazirhat in South Salmara district with #hygiene kits. @eu_echo   Keep supporting us:  https://t.co/M3tcPltDcX  https://t.co/0YZugEUZde,flood,,en,['https://bit.ly/DonatetoFightCovid19'],,"['https://pbs.twimg.com/media/EljeZGOVgAAmKmO.jpg', 'https://pbs.twimg.com/media/EljeZGQUcAAETGz.jpg', 'https://pbs.twimg.com/media/EljeZGQVkAEAmh0.jpg']","['covid', 'pandemic', 'floods', 'assam', 'hygiene']",https://twitter.com/OxfamIndia/status/1322059274302877697
9983,1.32e+18,2020-10-30 11:10:24 India Standard Time,30-10-2020,11:10:24,530,8.26e+17,saif_camerapixo,Saif Ali 📷,10K promised to all flood affected families and few area like Mallapur #ashoknagar the people who were  affected during the #floods have not received any money and have come down to #protest @KTRTRS @bonthurammohan @RachakondaCop @kushaigudaps @revathitweets @CoreenaSuares2  https://t.co/3GDtJ7M1pg,flood,,en,[],,[],"['ashoknagar', 'floods', 'protest']",https://twitter.com/saif_Camerapixo/status/1322050703792107520
9984,1.32e+18,2020-10-30 10:00:02 India Standard Time,30-10-2020,10:00:02,530,84330425.0,isrgrajan,Isrg Rajan,A Survivalist’s Guide to Dealing with Floods  See:  https://t.co/1y5K9FxOwe  #isrgrajan #FridayMotivation #Floods #FloodsinIndia #Storms  https://t.co/OkcQ8yPgvG,none,,en,['https://www.isrgrajan.com/?p=18008'],,['https://pbs.twimg.com/media/EljOAOOXYAApU7a.jpg'],"['isrgrajan', 'fridaymotivation', 'floods', 'floodsinindia', 'storms']",https://twitter.com/isrgrajan/status/1322032994777968640
9985,1.32e+18,2020-10-30 09:51:07 India Standard Time,30-10-2020,9:51:07,530,1693083864.0,pshairaj,pathri shairaj,"in This country nothing is free if u getting something without paying for it, thank a tax payer  not to   political party. #floods #funds",none,,en,[],,[],"['floods', 'funds']",https://twitter.com/PShairaj/status/1322030751051730944
9986,1.32e+18,2020-10-30 08:22:24 India Standard Time,30-10-2020,8:22:24,530,3684600376.0,sdinpraxis,Dr Seán DOOLAN 🐇🤗 💙🍃💚☘️,🇺🇸 Election for #ClimateAction  Future is in our hands Written 2 years ago &amp; more valid now👇  #BidenHarris plan to act Trump says #ClimateChange a hoax  2020 proves science matters On #health &amp; on #hurricanes On #fires &amp; on #floods  Ask Dr Fauci Or a climate scientist #vote 🙏,none,,en,[],,[],"['climateaction', 'bidenharris', 'climatechange', 'health', 'hurricanes', 'fires', 'floods', 'vote']",https://twitter.com/SDinPraxis/status/1322008422884249601
9987,1.32e+18,2020-10-30 08:20:01 India Standard Time,30-10-2020,8:20:01,530,2922289999.0,floodctrlasia,Flood Control Asia RS,Heavy #rains and flash #floods are expected in #CentralLuzon and #Quezon area as tropical cyclone #RollyPH intensified into a #typhoon over the Philippine Sea.  https://t.co/3UsfkkWmT3,flood,,en,[],,['https://pbs.twimg.com/media/Eli3F6hVkAU2QgJ.jpg'],"['rains', 'floods', 'centralluzon', 'quezon', 'rollyph', 'typhoon']",https://twitter.com/FloodCtrlAsia/status/1322007824302403584
9988,1.32e+18,2020-10-30 06:37:52 India Standard Time,30-10-2020,6:37:52,530,69512603.0,icurpoint,IC Ur 🔴,Page 5/-  12.1 #NBN mismanagement misinformation/ disinformation  12.2 contempt for #Environment - general incompetence inaction - leading to disasters #Fires/ #floods/ #droughts  12.3,none,,en,[],,[],"['nbn', 'environment', 'fires', 'floods', 'droughts']",https://twitter.com/IcUrPoint/status/1321982118092656640
9989,1.32e+18,2020-10-30 06:04:08 India Standard Time,30-10-2020,6:04:08,530,3261248855.0,oliverhodgsonn,Oliver Hodgson,If anyone is covering 5 years on from Storm Desmond this coming December I have a very emotive and inspiring story about a lovely lady! #journorequest #prrequest #floods #cumbria,none,,en,[],,[],"['journorequest', 'prrequest', 'floods', 'cumbria']",https://twitter.com/oliverhodgsonn/status/1321973628464975872
9990,1.32e+18,2020-10-30 01:41:51 India Standard Time,30-10-2020,1:41:51,530,2407575363.0,csmusarmy,Jim,#ClimateChange #GlobalWarming #NewIceAge  #Droughts #Floods #Locusts #Pestilence #Ahhhhhhh!,none,,und,[],,[],"['climatechange', 'globalwarming', 'newiceage', 'droughts', 'floods', 'locusts', 'pestilence', 'ahhhhhhh']",https://twitter.com/CSMUSArmy/status/1321907620572254208
9991,1.32e+18,2020-10-30 01:27:23 India Standard Time,30-10-2020,1:27:23,530,1.31e+18,cti_tech,Connect Tech Inc.,"As well as being a handy tool to search the web, Google can save lives. It’s developed AI software that helps issue earlier and accurate flood warnings #Google #Floods   https://t.co/L16ViY785b",none,,en,['https://fortune.com/2020/09/01/google-ai-flood-alerts-india-bangladesh/'],,[],"['google', 'floods']",https://twitter.com/cti_tech/status/1321903982768459778
9992,1.32e+18,2020-10-29 23:57:03 India Standard Time,29-10-2020,23:57:03,530,2787839642.0,drainforce_ltd,DRAINFORCE,The huge challenges we face as a nation to deal with flooding  https://t.co/TuUoO9hBIl  #floods  https://t.co/DKqic8jZDZ,none,,en,['https://bit.ly/37YtGs9'],,['https://pbs.twimg.com/media/ElhD_YSXYAELI_k.jpg'],['floods'],https://twitter.com/DRAINFORCE_LTD/status/1321881249632407557
9993,1.32e+18,2020-10-29 23:54:21 India Standard Time,29-10-2020,23:54:21,530,15927903.0,localbiznetwork,Susan Brown,#Rain in #Chennai #India creating these #Floods. This has been been happening every rainy season for the last 65 years! Life goes on in #Chennai tho’.  https://t.co/mqu6iJSnmF,flood,,en,[],,[],"['rain', 'chennai', 'india', 'floods', 'chennai']",https://twitter.com/LocalBizNetwork/status/1321880569668542464
9994,1.32e+18,2020-10-29 23:44:19 India Standard Time,29-10-2020,23:44:19,530,104928550.0,sbretonniere,Stephanie Bretonniere,How to #protect #houses against #floods #innovation #tsunami   https://t.co/N58pWNXc6t..,none,,en,['https://loopsider.com/fr/video/cette-maison-flottante-est-elle-une-solution-aux-crues-violentes?_gl=1%2A1yeicyz%2A_ga%2ATlRHSkY2aGhUeE1VbjNwZlZPd3RHYlVlZlVGbHc0NDdDNXBfWEpkbGliQWxmM1c3Yk5tOF9GWjJpNHdqR0JfQg'],,[],"['protect', 'houses', 'floods', 'innovation', 'tsunami']",https://twitter.com/sbretonniere/status/1321878044928299008
9995,1.32e+18,2020-10-29 23:22:52 India Standard Time,29-10-2020,23:22:52,530,2582072892.0,ankurbisen1,Ankur Bisen,"The more we speak about it, the more we will know about it and the more we can do something about it.  #AirPollution #floods #wastemanagement  @mimiramesh @Arjunpandey @chandrameghna and I hope to stir things up a bit thanks to @PragatiE_    https://t.co/Lq1nDbGnCk",none,,en,['http://pragatie.com/dbf2020/pragatie-vichaar-arena-1'],,[],"['airpollution', 'floods', 'wastemanagement']",https://twitter.com/AnkurBisen1/status/1321872644484968448
